For experiment #1231: Vertices = 34, and for Density = 0.83, Time Taken: 0.000000 milliseconds
For experiment #1232: Vertices = 22, and for Density = 0.76, Time Taken: 0.000000 milliseconds
For experiment #1233: Vertices = 82, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1234: Vertices = 83, and for Density = 0.41, Time Taken: 0.000000 milliseconds
For experiment #1235: Vertices = 85, and for Density = 0.09, Time Taken: 0.000000 milliseconds
For experiment #1236: Vertices = 70, and for Density = 1.00, Time Taken: 0.000000 milliseconds
For experiment #1237: Vertices = 42, and for Density = 0.45, Time Taken: 0.000000 milliseconds
For experiment #1238: Vertices = 14, and for Density = 0.35, Time Taken: 0.000000 milliseconds
For experiment #1239: Vertices = 32, and for Density = 0.16, Time Taken: 0.000000 milliseconds
For experiment #1240: Vertices = 95, and for Density = 0.58, Time Taken: 0.000000 milliseconds
For experiment #1241: Vertices = 14, and for Density = 0.60, Time Taken: 0.000000 milliseconds
For experiment #1242: Vertices = 92, and for Density = 0.74, Time Taken: 0.000000 milliseconds
For experiment #1243: Vertices = 43, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1244: Vertices = 83, and for Density = 0.63, Time Taken: 0.000000 milliseconds
For experiment #1245: Vertices = 18, and for Density = 0.75, Time Taken: 0.000000 milliseconds
For experiment #1246: Vertices = 77, and for Density = 0.50, Time Taken: 0.000000 milliseconds
For experiment #1247: Vertices = 91, and for Density = 0.18, Time Taken: 0.000000 milliseconds
For experiment #1248: Vertices = 76, and for Density = 0.11, Time Taken: 0.000000 milliseconds
For experiment #1249: Vertices = 56, and for Density = 0.44, Time Taken: 0.000000 milliseconds
For experiment #1250: Vertices = 57, and for Density = 0.08, Time Taken: 0.000000 milliseconds
For experiment #1251: Vertices = 42, and for Density = 0.80, Time Taken: 0.000000 milliseconds
For experiment #1252: Vertices = 9, and for Density = 0.50, Time Taken: 0.000000 milliseconds
For experiment #1253: Vertices = 72, and for Density = 0.51, Time Taken: 0.000000 milliseconds
For experiment #1254: Vertices = 79, and for Density = 0.12, Time Taken: 0.000000 milliseconds
For experiment #1255: Vertices = 94, and for Density = 0.60, Time Taken: 0.000000 milliseconds
For experiment #1256: Vertices = 86, and for Density = 0.94, Time Taken: 0.000000 milliseconds
For experiment #1257: Vertices = 42, and for Density = 0.22, Time Taken: 0.000000 milliseconds
For experiment #1258: Vertices = 19, and for Density = 0.15, Time Taken: 0.000000 milliseconds
For experiment #1259: Vertices = 91, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1260: Vertices = 39, and for Density = 0.22, Time Taken: 0.000000 milliseconds
For experiment #1261: Vertices = 6, and for Density = 0.83, Time Taken: 0.000000 milliseconds
For experiment #1262: Vertices = 63, and for Density = 0.23, Time Taken: 0.000000 milliseconds
For experiment #1263: Vertices = 43, and for Density = 0.31, Time Taken: 0.000997 milliseconds
For experiment #1264: Vertices = 57, and for Density = 0.85, Time Taken: 0.000000 milliseconds
For experiment #1265: Vertices = 64, and for Density = 0.01, Time Taken: 0.000000 milliseconds
For experiment #1266: Vertices = 5, and for Density = 0.09, Time Taken: 0.000000 milliseconds
For experiment #1267: Vertices = 79, and for Density = 0.77, Time Taken: 0.000000 milliseconds
For experiment #1268: Vertices = 91, and for Density = 0.17, Time Taken: 0.000000 milliseconds
For experiment #1269: Vertices = 3, and for Density = 0.88, Time Taken: 0.000000 milliseconds
For experiment #1270: Vertices = 76, and for Density = 0.87, Time Taken: 0.000000 milliseconds
For experiment #1271: Vertices = 45, and for Density = 0.90, Time Taken: 0.000000 milliseconds
For experiment #1272: Vertices = 72, and for Density = 0.89, Time Taken: 0.000000 milliseconds
For experiment #1273: Vertices = 49, and for Density = 0.83, Time Taken: 0.000000 milliseconds
For experiment #1274: Vertices = 84, and for Density = 0.35, Time Taken: 0.000000 milliseconds
For experiment #1275: Vertices = 74, and for Density = 0.08, Time Taken: 0.000000 milliseconds
For experiment #1276: Vertices = 20, and for Density = 0.76, Time Taken: 0.000000 milliseconds
For experiment #1277: Vertices = 95, and for Density = 0.27, Time Taken: 0.000000 milliseconds
For experiment #1278: Vertices = 51, and for Density = 0.78, Time Taken: 0.000000 milliseconds
For experiment #1279: Vertices = 19, and for Density = 0.28, Time Taken: 0.000000 milliseconds
For experiment #1280: Vertices = 35, and for Density = 0.50, Time Taken: 0.000000 milliseconds
For experiment #1281: Vertices = 30, and for Density = 0.11, Time Taken: 0.000000 milliseconds
For experiment #1282: Vertices = 44, and for Density = 0.32, Time Taken: 0.000000 milliseconds
For experiment #1283: Vertices = 85, and for Density = 0.65, Time Taken: 0.000000 milliseconds
For experiment #1284: Vertices = 44, and for Density = 0.44, Time Taken: 0.000000 milliseconds
For experiment #1285: Vertices = 46, and for Density = 0.08, Time Taken: 0.000000 milliseconds
For experiment #1286: Vertices = 100, and for Density = 0.80, Time Taken: 0.000000 milliseconds
For experiment #1287: Vertices = 57, and for Density = 0.56, Time Taken: 0.000000 milliseconds
For experiment #1288: Vertices = 62, and for Density = 0.04, Time Taken: 0.000000 milliseconds
For experiment #1289: Vertices = 28, and for Density = 0.90, Time Taken: 0.000000 milliseconds
For experiment #1290: Vertices = 57, and for Density = 0.59, Time Taken: 0.000000 milliseconds
For experiment #1291: Vertices = 52, and for Density = 0.41, Time Taken: 0.000000 milliseconds
For experiment #1292: Vertices = 73, and for Density = 0.43, Time Taken: 0.000000 milliseconds
For experiment #1293: Vertices = 35, and for Density = 0.32, Time Taken: 0.000000 milliseconds
For experiment #1294: Vertices = 76, and for Density = 0.60, Time Taken: 0.000000 milliseconds
For experiment #1295: Vertices = 30, and for Density = 0.05, Time Taken: 0.000000 milliseconds
For experiment #1296: Vertices = 70, and for Density = 0.88, Time Taken: 0.000000 milliseconds
For experiment #1297: Vertices = 83, and for Density = 0.89, Time Taken: 0.000000 milliseconds
For experiment #1298: Vertices = 35, and for Density = 0.50, Time Taken: 0.000000 milliseconds
For experiment #1299: Vertices = 9, and for Density = 0.11, Time Taken: 0.000000 milliseconds
For experiment #1300: Vertices = 3, and for Density = 0.29, Time Taken: 0.000000 milliseconds
For experiment #1301: Vertices = 88, and for Density = 0.31, Time Taken: 0.001012 milliseconds
For experiment #1302: Vertices = 96, and for Density = 0.42, Time Taken: 0.000000 milliseconds
For experiment #1303: Vertices = 79, and for Density = 0.46, Time Taken: 0.000000 milliseconds
For experiment #1304: Vertices = 72, and for Density = 0.12, Time Taken: 0.000000 milliseconds
For experiment #1305: Vertices = 13, and for Density = 0.62, Time Taken: 0.000000 milliseconds
For experiment #1306: Vertices = 25, and for Density = 0.61, Time Taken: 0.000000 milliseconds
For experiment #1307: Vertices = 26, and for Density = 0.89, Time Taken: 0.000000 milliseconds
For experiment #1308: Vertices = 83, and for Density = 0.97, Time Taken: 0.000000 milliseconds
For experiment #1309: Vertices = 86, and for Density = 0.01, Time Taken: 0.000000 milliseconds
For experiment #1310: Vertices = 68, and for Density = 0.21, Time Taken: 0.000000 milliseconds
For experiment #1311: Vertices = 78, and for Density = 0.73, Time Taken: 0.000000 milliseconds
For experiment #1312: Vertices = 42, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1313: Vertices = 40, and for Density = 0.50, Time Taken: 0.000000 milliseconds
For experiment #1314: Vertices = 90, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1315: Vertices = 94, and for Density = 0.75, Time Taken: 0.000000 milliseconds
For experiment #1316: Vertices = 50, and for Density = 0.88, Time Taken: 0.000998 milliseconds
For experiment #1317: Vertices = 65, and for Density = 0.77, Time Taken: 0.000000 milliseconds
For experiment #1318: Vertices = 2, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1319: Vertices = 96, and for Density = 0.07, Time Taken: 0.000000 milliseconds
For experiment #1320: Vertices = 36, and for Density = 0.64, Time Taken: 0.000000 milliseconds
For experiment #1321: Vertices = 84, and for Density = 0.75, Time Taken: 0.000000 milliseconds
For experiment #1322: Vertices = 24, and for Density = 0.61, Time Taken: 0.000000 milliseconds
For experiment #1323: Vertices = 6, and for Density = 0.54, Time Taken: 0.000000 milliseconds
For experiment #1324: Vertices = 11, and for Density = 0.41, Time Taken: 0.000000 milliseconds
For experiment #1325: Vertices = 84, and for Density = 0.91, Time Taken: 0.000000 milliseconds
For experiment #1326: Vertices = 19, and for Density = 0.29, Time Taken: 0.000000 milliseconds
For experiment #1327: Vertices = 73, and for Density = 0.48, Time Taken: 0.000000 milliseconds
For experiment #1328: Vertices = 7, and for Density = 0.16, Time Taken: 0.000000 milliseconds
For experiment #1329: Vertices = 12, and for Density = 0.85, Time Taken: 0.000000 milliseconds
For experiment #1330: Vertices = 68, and for Density = 0.89, Time Taken: 0.001005 milliseconds
For experiment #1331: Vertices = 100, and for Density = 0.72, Time Taken: 0.001008 milliseconds
For experiment #1332: Vertices = 22, and for Density = 0.55, Time Taken: 0.000000 milliseconds
For experiment #1333: Vertices = 5, and for Density = 0.62, Time Taken: 0.000000 milliseconds
For experiment #1334: Vertices = 61, and for Density = 0.28, Time Taken: 0.000000 milliseconds
For experiment #1335: Vertices = 55, and for Density = 0.70, Time Taken: 0.000000 milliseconds
For experiment #1336: Vertices = 74, and for Density = 0.50, Time Taken: 0.000000 milliseconds
For experiment #1337: Vertices = 57, and for Density = 0.12, Time Taken: 0.000000 milliseconds
For experiment #1338: Vertices = 39, and for Density = 0.97, Time Taken: 0.000000 milliseconds
For experiment #1339: Vertices = 6, and for Density = 0.08, Time Taken: 0.000000 milliseconds
For experiment #1340: Vertices = 42, and for Density = 0.16, Time Taken: 0.000000 milliseconds
For experiment #1341: Vertices = 19, and for Density = 0.68, Time Taken: 0.000000 milliseconds
For experiment #1342: Vertices = 62, and for Density = 0.79, Time Taken: 0.000000 milliseconds
For experiment #1343: Vertices = 4, and for Density = 0.71, Time Taken: 0.000000 milliseconds
For experiment #1344: Vertices = 66, and for Density = 0.48, Time Taken: 0.000000 milliseconds
For experiment #1345: Vertices = 7, and for Density = 0.64, Time Taken: 0.000000 milliseconds
For experiment #1346: Vertices = 82, and for Density = 0.92, Time Taken: 0.000000 milliseconds
For experiment #1347: Vertices = 10, and for Density = 0.58, Time Taken: 0.000000 milliseconds
For experiment #1348: Vertices = 90, and for Density = 0.75, Time Taken: 0.000000 milliseconds
For experiment #1349: Vertices = 33, and for Density = 0.47, Time Taken: 0.000000 milliseconds
For experiment #1350: Vertices = 32, and for Density = 0.45, Time Taken: 0.000000 milliseconds
For experiment #1351: Vertices = 80, and for Density = 0.16, Time Taken: 0.000000 milliseconds
For experiment #1352: Vertices = 49, and for Density = 0.92, Time Taken: 0.000000 milliseconds
For experiment #1353: Vertices = 33, and for Density = 0.71, Time Taken: 0.000000 milliseconds
For experiment #1354: Vertices = 92, and for Density = 0.73, Time Taken: 0.000000 milliseconds
For experiment #1355: Vertices = 86, and for Density = 0.51, Time Taken: 0.000000 milliseconds
For experiment #1356: Vertices = 94, and for Density = 0.02, Time Taken: 0.000000 milliseconds
For experiment #1357: Vertices = 36, and for Density = 0.63, Time Taken: 0.000000 milliseconds
For experiment #1358: Vertices = 4, and for Density = 0.75, Time Taken: 0.000000 milliseconds
For experiment #1359: Vertices = 42, and for Density = 0.53, Time Taken: 0.000000 milliseconds
For experiment #1360: Vertices = 48, and for Density = 0.64, Time Taken: 0.000000 milliseconds
For experiment #1361: Vertices = 89, and for Density = 0.90, Time Taken: 0.000985 milliseconds
For experiment #1362: Vertices = 95, and for Density = 0.14, Time Taken: 0.001424 milliseconds
For experiment #1363: Vertices = 79, and for Density = 0.22, Time Taken: 0.000000 milliseconds
For experiment #1364: Vertices = 98, and for Density = 0.55, Time Taken: 0.000000 milliseconds
For experiment #1365: Vertices = 40, and for Density = 0.42, Time Taken: 0.000000 milliseconds
For experiment #1366: Vertices = 72, and for Density = 0.94, Time Taken: 0.000000 milliseconds
For experiment #1367: Vertices = 76, and for Density = 0.60, Time Taken: 0.000000 milliseconds
For experiment #1368: Vertices = 79, and for Density = 0.17, Time Taken: 0.000000 milliseconds
For experiment #1369: Vertices = 38, and for Density = 0.82, Time Taken: 0.000000 milliseconds
For experiment #1370: Vertices = 8, and for Density = 0.73, Time Taken: 0.000000 milliseconds
For experiment #1371: Vertices = 75, and for Density = 0.29, Time Taken: 0.000000 milliseconds
For experiment #1372: Vertices = 96, and for Density = 0.53, Time Taken: 0.000993 milliseconds
For experiment #1373: Vertices = 10, and for Density = 0.62, Time Taken: 0.000000 milliseconds
For experiment #1374: Vertices = 75, and for Density = 0.75, Time Taken: 0.000000 milliseconds
For experiment #1375: Vertices = 81, and for Density = 0.71, Time Taken: 0.000000 milliseconds
For experiment #1376: Vertices = 38, and for Density = 0.02, Time Taken: 0.000000 milliseconds
For experiment #1377: Vertices = 9, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1378: Vertices = 23, and for Density = 0.90, Time Taken: 0.000000 milliseconds
For experiment #1379: Vertices = 98, and for Density = 0.72, Time Taken: 0.000000 milliseconds
For experiment #1380: Vertices = 38, and for Density = 0.21, Time Taken: 0.000000 milliseconds
For experiment #1381: Vertices = 60, and for Density = 0.23, Time Taken: 0.000000 milliseconds
For experiment #1382: Vertices = 23, and for Density = 0.21, Time Taken: 0.000000 milliseconds
For experiment #1383: Vertices = 94, and for Density = 0.58, Time Taken: 0.001019 milliseconds
For experiment #1384: Vertices = 79, and for Density = 0.82, Time Taken: 0.000000 milliseconds
For experiment #1385: Vertices = 52, and for Density = 0.53, Time Taken: 0.000000 milliseconds
For experiment #1386: Vertices = 86, and for Density = 0.29, Time Taken: 0.000000 milliseconds
For experiment #1387: Vertices = 20, and for Density = 0.43, Time Taken: 0.000000 milliseconds
For experiment #1388: Vertices = 42, and for Density = 0.33, Time Taken: 0.000000 milliseconds
For experiment #1389: Vertices = 2, and for Density = 0.90, Time Taken: 0.000000 milliseconds
For experiment #1390: Vertices = 51, and for Density = 0.93, Time Taken: 0.000000 milliseconds
For experiment #1391: Vertices = 5, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1392: Vertices = 65, and for Density = 0.54, Time Taken: 0.000000 milliseconds
For experiment #1393: Vertices = 69, and for Density = 0.68, Time Taken: 0.000000 milliseconds
For experiment #1394: Vertices = 19, and for Density = 0.55, Time Taken: 0.000000 milliseconds
For experiment #1395: Vertices = 73, and for Density = 0.94, Time Taken: 0.000999 milliseconds
For experiment #1396: Vertices = 13, and for Density = 0.27, Time Taken: 0.000000 milliseconds
For experiment #1397: Vertices = 28, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1398: Vertices = 85, and for Density = 1.00, Time Taken: 0.000000 milliseconds
For experiment #1399: Vertices = 19, and for Density = 0.15, Time Taken: 0.000000 milliseconds
For experiment #1400: Vertices = 96, and for Density = 0.72, Time Taken: 0.000000 milliseconds
For experiment #1401: Vertices = 72, and for Density = 0.36, Time Taken: 0.000000 milliseconds
For experiment #1402: Vertices = 34, and for Density = 0.05, Time Taken: 0.000000 milliseconds
For experiment #1403: Vertices = 48, and for Density = 0.13, Time Taken: 0.000000 milliseconds
For experiment #1404: Vertices = 20, and for Density = 0.97, Time Taken: 0.000000 milliseconds
For experiment #1405: Vertices = 78, and for Density = 0.71, Time Taken: 0.000000 milliseconds
For experiment #1406: Vertices = 63, and for Density = 0.54, Time Taken: 0.000000 milliseconds
For experiment #1407: Vertices = 78, and for Density = 0.60, Time Taken: 0.000000 milliseconds
For experiment #1408: Vertices = 21, and for Density = 0.10, Time Taken: 0.000000 milliseconds
For experiment #1409: Vertices = 93, and for Density = 0.05, Time Taken: 0.000000 milliseconds
For experiment #1410: Vertices = 50, and for Density = 0.99, Time Taken: 0.000000 milliseconds
For experiment #1411: Vertices = 9, and for Density = 0.94, Time Taken: 0.000000 milliseconds
For experiment #1412: Vertices = 36, and for Density = 0.43, Time Taken: 0.000000 milliseconds
For experiment #1413: Vertices = 44, and for Density = 0.86, Time Taken: 0.000000 milliseconds
For experiment #1414: Vertices = 73, and for Density = 0.01, Time Taken: 0.000000 milliseconds
For experiment #1415: Vertices = 27, and for Density = 0.44, Time Taken: 0.000000 milliseconds
For experiment #1416: Vertices = 25, and for Density = 0.17, Time Taken: 0.000000 milliseconds
For experiment #1417: Vertices = 52, and for Density = 0.68, Time Taken: 0.000000 milliseconds
For experiment #1418: Vertices = 18, and for Density = 0.98, Time Taken: 0.000000 milliseconds
For experiment #1419: Vertices = 30, and for Density = 0.95, Time Taken: 0.000000 milliseconds
For experiment #1420: Vertices = 98, and for Density = 0.06, Time Taken: 0.000000 milliseconds
For experiment #1421: Vertices = 42, and for Density = 0.64, Time Taken: 0.000000 milliseconds
For experiment #1422: Vertices = 96, and for Density = 0.63, Time Taken: 0.000000 milliseconds
For experiment #1423: Vertices = 71, and for Density = 0.03, Time Taken: 0.000000 milliseconds
For experiment #1424: Vertices = 78, and for Density = 0.32, Time Taken: 0.000000 milliseconds
For experiment #1425: Vertices = 54, and for Density = 0.60, Time Taken: 0.000000 milliseconds
For experiment #1426: Vertices = 67, and for Density = 0.50, Time Taken: 0.000000 milliseconds
For experiment #1427: Vertices = 45, and for Density = 0.30, Time Taken: 0.000000 milliseconds
For experiment #1428: Vertices = 43, and for Density = 0.99, Time Taken: 0.000000 milliseconds
For experiment #1429: Vertices = 83, and for Density = 0.88, Time Taken: 0.000000 milliseconds
For experiment #1430: Vertices = 52, and for Density = 0.92, Time Taken: 0.000000 milliseconds
For experiment #1431: Vertices = 91, and for Density = 0.01, Time Taken: 0.000000 milliseconds
For experiment #1432: Vertices = 90, and for Density = 0.35, Time Taken: 0.000000 milliseconds
For experiment #1433: Vertices = 91, and for Density = 0.09, Time Taken: 0.000000 milliseconds
For experiment #1434: Vertices = 43, and for Density = 0.57, Time Taken: 0.000000 milliseconds
For experiment #1435: Vertices = 57, and for Density = 0.66, Time Taken: 0.000000 milliseconds
For experiment #1436: Vertices = 44, and for Density = 0.04, Time Taken: 0.000000 milliseconds
For experiment #1437: Vertices = 69, and for Density = 0.70, Time Taken: 0.000000 milliseconds
For experiment #1438: Vertices = 84, and for Density = 0.92, Time Taken: 0.000000 milliseconds
For experiment #1439: Vertices = 11, and for Density = 0.86, Time Taken: 0.000000 milliseconds
For experiment #1440: Vertices = 89, and for Density = 0.60, Time Taken: 0.000000 milliseconds
For experiment #1441: Vertices = 61, and for Density = 0.33, Time Taken: 0.000000 milliseconds
For experiment #1442: Vertices = 28, and for Density = 0.90, Time Taken: 0.000979 milliseconds
For experiment #1443: Vertices = 79, and for Density = 0.34, Time Taken: 0.001021 milliseconds
For experiment #1444: Vertices = 67, and for Density = 0.99, Time Taken: 0.000996 milliseconds
For experiment #1445: Vertices = 89, and for Density = 0.12, Time Taken: 0.000000 milliseconds
For experiment #1446: Vertices = 68, and for Density = 0.35, Time Taken: 0.000000 milliseconds
For experiment #1447: Vertices = 74, and for Density = 0.08, Time Taken: 0.000000 milliseconds
For experiment #1448: Vertices = 22, and for Density = 0.72, Time Taken: 0.000000 milliseconds
For experiment #1449: Vertices = 99, and for Density = 0.84, Time Taken: 0.000000 milliseconds
For experiment #1450: Vertices = 36, and for Density = 0.76, Time Taken: 0.000000 milliseconds
For experiment #1451: Vertices = 85, and for Density = 0.94, Time Taken: 0.000000 milliseconds
For experiment #1452: Vertices = 56, and for Density = 0.55, Time Taken: 0.000000 milliseconds
For experiment #1453: Vertices = 81, and for Density = 0.76, Time Taken: 0.000998 milliseconds
For experiment #1454: Vertices = 30, and for Density = 0.86, Time Taken: 0.000000 milliseconds
For experiment #1455: Vertices = 98, and for Density = 0.34, Time Taken: 0.000000 milliseconds
For experiment #1456: Vertices = 52, and for Density = 0.10, Time Taken: 0.000000 milliseconds
For experiment #1457: Vertices = 81, and for Density = 0.72, Time Taken: 0.000000 milliseconds
For experiment #1458: Vertices = 60, and for Density = 0.62, Time Taken: 0.000000 milliseconds
For experiment #1459: Vertices = 21, and for Density = 0.03, Time Taken: 0.000000 milliseconds
For experiment #1460: Vertices = 34, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1461: Vertices = 66, and for Density = 0.74, Time Taken: 0.000000 milliseconds
For experiment #1462: Vertices = 10, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1463: Vertices = 97, and for Density = 0.09, Time Taken: 0.000000 milliseconds
For experiment #1464: Vertices = 99, and for Density = 0.59, Time Taken: 0.000000 milliseconds
For experiment #1465: Vertices = 12, and for Density = 0.43, Time Taken: 0.000000 milliseconds
For experiment #1466: Vertices = 50, and for Density = 0.80, Time Taken: 0.000000 milliseconds
For experiment #1467: Vertices = 13, and for Density = 0.44, Time Taken: 0.000000 milliseconds
For experiment #1468: Vertices = 99, and for Density = 0.88, Time Taken: 0.000999 milliseconds
For experiment #1469: Vertices = 15, and for Density = 0.94, Time Taken: 0.000000 milliseconds
For experiment #1470: Vertices = 5, and for Density = 0.95, Time Taken: 0.000000 milliseconds
For experiment #1471: Vertices = 58, and for Density = 0.02, Time Taken: 0.000000 milliseconds
For experiment #1472: Vertices = 6, and for Density = 0.85, Time Taken: 0.000000 milliseconds
For experiment #1473: Vertices = 32, and for Density = 0.59, Time Taken: 0.000000 milliseconds
For experiment #1474: Vertices = 20, and for Density = 0.10, Time Taken: 0.000000 milliseconds
For experiment #1475: Vertices = 81, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1476: Vertices = 2, and for Density = 0.85, Time Taken: 0.000000 milliseconds
For experiment #1477: Vertices = 64, and for Density = 0.43, Time Taken: 0.000000 milliseconds
For experiment #1478: Vertices = 59, and for Density = 0.47, Time Taken: 0.000000 milliseconds
For experiment #1479: Vertices = 13, and for Density = 0.17, Time Taken: 0.000000 milliseconds
For experiment #1480: Vertices = 85, and for Density = 0.22, Time Taken: 0.000000 milliseconds
For experiment #1481: Vertices = 47, and for Density = 0.95, Time Taken: 0.000000 milliseconds
For experiment #1482: Vertices = 58, and for Density = 0.99, Time Taken: 0.000000 milliseconds
For experiment #1483: Vertices = 13, and for Density = 0.94, Time Taken: 0.000000 milliseconds
For experiment #1484: Vertices = 45, and for Density = 0.27, Time Taken: 0.000000 milliseconds
For experiment #1485: Vertices = 49, and for Density = 0.02, Time Taken: 0.000000 milliseconds
For experiment #1486: Vertices = 87, and for Density = 0.18, Time Taken: 0.000000 milliseconds
For experiment #1487: Vertices = 14, and for Density = 0.32, Time Taken: 0.000000 milliseconds
For experiment #1488: Vertices = 24, and for Density = 0.68, Time Taken: 0.000000 milliseconds
For experiment #1489: Vertices = 65, and for Density = 0.17, Time Taken: 0.000000 milliseconds
For experiment #1490: Vertices = 39, and for Density = 0.20, Time Taken: 0.000000 milliseconds
For experiment #1491: Vertices = 83, and for Density = 0.30, Time Taken: 0.000000 milliseconds
For experiment #1492: Vertices = 88, and for Density = 0.76, Time Taken: 0.000000 milliseconds
For experiment #1493: Vertices = 68, and for Density = 0.23, Time Taken: 0.000000 milliseconds
For experiment #1494: Vertices = 34, and for Density = 0.65, Time Taken: 0.000000 milliseconds
For experiment #1495: Vertices = 5, and for Density = 0.26, Time Taken: 0.000000 milliseconds
For experiment #1496: Vertices = 22, and for Density = 0.73, Time Taken: 0.000000 milliseconds
For experiment #1497: Vertices = 94, and for Density = 0.92, Time Taken: 0.001029 milliseconds
For experiment #1498: Vertices = 82, and for Density = 0.18, Time Taken: 0.000000 milliseconds
For experiment #1499: Vertices = 6, and for Density = 0.08, Time Taken: 0.000000 milliseconds
For experiment #1500: Vertices = 11, and for Density = 0.58, Time Taken: 0.000000 milliseconds
For experiment #1501: Vertices = 97, and for Density = 0.62, Time Taken: 0.000000 milliseconds
For experiment #1502: Vertices = 41, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1503: Vertices = 23, and for Density = 0.80, Time Taken: 0.000000 milliseconds
For experiment #1504: Vertices = 54, and for Density = 0.84, Time Taken: 0.000000 milliseconds
For experiment #1505: Vertices = 17, and for Density = 0.12, Time Taken: 0.000000 milliseconds
For experiment #1506: Vertices = 30, and for Density = 0.78, Time Taken: 0.000000 milliseconds
For experiment #1507: Vertices = 2, and for Density = 0.68, Time Taken: 0.000000 milliseconds
For experiment #1508: Vertices = 90, and for Density = 0.35, Time Taken: 0.000000 milliseconds
For experiment #1509: Vertices = 6, and for Density = 0.94, Time Taken: 0.000000 milliseconds
For experiment #1510: Vertices = 100, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1511: Vertices = 44, and for Density = 0.13, Time Taken: 0.000000 milliseconds
For experiment #1512: Vertices = 85, and for Density = 0.64, Time Taken: 0.000000 milliseconds
For experiment #1513: Vertices = 98, and for Density = 0.42, Time Taken: 0.000000 milliseconds
For experiment #1514: Vertices = 17, and for Density = 0.25, Time Taken: 0.000000 milliseconds
For experiment #1515: Vertices = 47, and for Density = 0.57, Time Taken: 0.000000 milliseconds
For experiment #1516: Vertices = 83, and for Density = 0.03, Time Taken: 0.000000 milliseconds
For experiment #1517: Vertices = 45, and for Density = 0.26, Time Taken: 0.000000 milliseconds
For experiment #1518: Vertices = 68, and for Density = 0.08, Time Taken: 0.000000 milliseconds
For experiment #1519: Vertices = 36, and for Density = 0.96, Time Taken: 0.000000 milliseconds
For experiment #1520: Vertices = 19, and for Density = 0.99, Time Taken: 0.000000 milliseconds
For experiment #1521: Vertices = 83, and for Density = 0.85, Time Taken: 0.000000 milliseconds
For experiment #1522: Vertices = 34, and for Density = 0.65, Time Taken: 0.000000 milliseconds
For experiment #1523: Vertices = 15, and for Density = 0.95, Time Taken: 0.000000 milliseconds
For experiment #1524: Vertices = 98, and for Density = 0.46, Time Taken: 0.000000 milliseconds
For experiment #1525: Vertices = 91, and for Density = 0.22, Time Taken: 0.000000 milliseconds
For experiment #1526: Vertices = 92, and for Density = 0.65, Time Taken: 0.000000 milliseconds
For experiment #1527: Vertices = 13, and for Density = 0.20, Time Taken: 0.000000 milliseconds
For experiment #1528: Vertices = 71, and for Density = 0.17, Time Taken: 0.000000 milliseconds
For experiment #1529: Vertices = 27, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1530: Vertices = 4, and for Density = 0.70, Time Taken: 0.000000 milliseconds
For experiment #1531: Vertices = 54, and for Density = 0.97, Time Taken: 0.000000 milliseconds
For experiment #1532: Vertices = 39, and for Density = 0.83, Time Taken: 0.000000 milliseconds
For experiment #1533: Vertices = 17, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1534: Vertices = 3, and for Density = 0.26, Time Taken: 0.000000 milliseconds
For experiment #1535: Vertices = 62, and for Density = 0.70, Time Taken: 0.000000 milliseconds
For experiment #1536: Vertices = 49, and for Density = 0.58, Time Taken: 0.001007 milliseconds
For experiment #1537: Vertices = 33, and for Density = 0.42, Time Taken: 0.000000 milliseconds
For experiment #1538: Vertices = 36, and for Density = 0.67, Time Taken: 0.000000 milliseconds
For experiment #1539: Vertices = 61, and for Density = 0.17, Time Taken: 0.000000 milliseconds
For experiment #1540: Vertices = 89, and for Density = 0.48, Time Taken: 0.000000 milliseconds
For experiment #1541: Vertices = 17, and for Density = 0.52, Time Taken: 0.000000 milliseconds
For experiment #1542: Vertices = 54, and for Density = 0.02, Time Taken: 0.000000 milliseconds
For experiment #1543: Vertices = 81, and for Density = 0.80, Time Taken: 0.000000 milliseconds
For experiment #1544: Vertices = 46, and for Density = 0.38, Time Taken: 0.000000 milliseconds
For experiment #1545: Vertices = 38, and for Density = 0.47, Time Taken: 0.000000 milliseconds
For experiment #1546: Vertices = 89, and for Density = 0.24, Time Taken: 0.000000 milliseconds
For experiment #1547: Vertices = 9, and for Density = 0.52, Time Taken: 0.000000 milliseconds
For experiment #1548: Vertices = 19, and for Density = 0.28, Time Taken: 0.000000 milliseconds
